timestamp	k	seed	tol	L1	elapsed_min	output_path
2025-11-08T16:54:03Z	70	120301	1e-6	0.1	32.5866390744845	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed120301_tol1e-06_L10.1.rds
2025-11-08T17:11:55Z	80	120301	1e-6	0.1	17.7916837771734	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed120301_tol1e-06_L10.1.rds
2025-11-08T17:44:45Z	90	120301	1e-6	0.1	32.7295862952868	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed120301_tol1e-06_L10.1.rds
2025-11-08T18:33:45Z	100	120301	1e-6	0.1	48.892137614886	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed120301_tol1e-06_L10.1.rds
2025-11-08T18:35:57Z	10	2025	1e-6	0.1	2.18638258775075	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed2025_tol1e-06_L10.1.rds
2025-11-08T18:42:13Z	20	2025	1e-6	0.1	6.24163870414098	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed2025_tol1e-06_L10.1.rds
2025-11-08T18:48:26Z	30	2025	1e-6	0.1	6.18531633615494	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed2025_tol1e-06_L10.1.rds
2025-11-08T19:04:38Z	40	2025	1e-6	0.1	16.1453724980354	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed2025_tol1e-06_L10.1.rds
2025-11-08T19:15:39Z	50	2025	1e-6	0.1	10.9607989907265	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed2025_tol1e-06_L10.1.rds
2025-11-08T19:35:07Z	60	2025	1e-6	0.1	19.4095927158991	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed2025_tol1e-06_L10.1.rds
